"","code","game_type","rival","pay_competitive","n"
"1807","sujeto_649d6cd3","competitive","4","4",7
"1808","sujeto_649d6cd3","individual","3","2",2
"1809","sujeto_66362819","competitive","1","1",7
"1810","sujeto_66362819","competitive","1","2",8
"1811","sujeto_66362819","competitive","1","3",8
"1812","sujeto_66362819","competitive","1","4",8
"1813","sujeto_66362819","competitive","2","1",8
"1814","sujeto_66362819","competitive","2","2",8
"1815","sujeto_66362819","competitive","2","3",8
"1816","sujeto_66362819","competitive","2","4",8
"1817","sujeto_66362819","competitive","3","1",6
"1818","sujeto_66362819","competitive","3","2",8
"1819","sujeto_66362819","competitive","3","3",8
"1820","sujeto_66362819","competitive","3","4",8
"1821","sujeto_66362819","competitive","4","1",8
"1822","sujeto_66362819","competitive","4","2",8
"1823","sujeto_66362819","competitive","4","3",7
"1824","sujeto_66362819","competitive","4","4",8
"1825","sujeto_66362819","individual","1","1",1
"1826","sujeto_66362819","individual","3","1",2
"1827","sujeto_66362819","individual","4","3",1
"1828","sujeto_665d6eab","competitive","1","1",1
"1829","sujeto_665d6eab","competitive","1","2",8
"1830","sujeto_665d6eab","competitive","1","3",8
"1831","sujeto_665d6eab","competitive","1","4",8
"1832","sujeto_665d6eab","competitive","2","1",1
"1833","sujeto_665d6eab","competitive","2","2",8
"1834","sujeto_665d6eab","competitive","2","3",8
"1835","sujeto_665d6eab","competitive","2","4",8
"1836","sujeto_665d6eab","competitive","3","2",4
"1837","sujeto_665d6eab","competitive","3","3",8
"1838","sujeto_665d6eab","competitive","3","4",8
"1839","sujeto_665d6eab","competitive","4","1",1
"1840","sujeto_665d6eab","competitive","4","2",2
"1841","sujeto_665d6eab","competitive","4","3",8
"1842","sujeto_665d6eab","competitive","4","4",8
"1843","sujeto_665d6eab","individual","1","1",7
"1844","sujeto_665d6eab","individual","2","1",7
"1845","sujeto_665d6eab","individual","3","1",8
"1846","sujeto_665d6eab","individual","3","2",4
"1847","sujeto_665d6eab","individual","4","1",7
"1848","sujeto_665d6eab","individual","4","2",6
"1849","sujeto_685cae59","competitive","1","1",6
"1850","sujeto_685cae59","competitive","1","2",5
"1851","sujeto_685cae59","competitive","1","3",8
"1852","sujeto_685cae59","competitive","1","4",8
"1853","sujeto_685cae59","competitive","2","1",4
"1854","sujeto_685cae59","competitive","2","2",7
"1855","sujeto_685cae59","competitive","2","3",7
"1856","sujeto_685cae59","competitive","2","4",8
"1857","sujeto_685cae59","competitive","3","1",5
"1858","sujeto_685cae59","competitive","3","2",5
"1859","sujeto_685cae59","competitive","3","3",6
"1860","sujeto_685cae59","competitive","3","4",7
"1861","sujeto_685cae59","competitive","4","1",4
"1862","sujeto_685cae59","competitive","4","2",3
"1863","sujeto_685cae59","competitive","4","3",4
"1864","sujeto_685cae59","competitive","4","4",6
"1865","sujeto_685cae59","individual","1","1",2
"1866","sujeto_685cae59","individual","1","2",3
"1867","sujeto_685cae59","individual","2","1",4
"1868","sujeto_685cae59","individual","2","2",1
"1869","sujeto_685cae59","individual","2","3",1
"1870","sujeto_685cae59","individual","3","1",3
"1871","sujeto_685cae59","individual","3","2",3
"1872","sujeto_685cae59","individual","3","3",2
"1873","sujeto_685cae59","individual","3","4",1
"1874","sujeto_685cae59","individual","4","1",4
"1875","sujeto_685cae59","individual","4","2",5
"1876","sujeto_685cae59","individual","4","3",4
"1877","sujeto_685cae59","individual","4","4",2
"1878","sujeto_6fce57c3","competitive","1","1",7
"1879","sujeto_6fce57c3","competitive","1","2",8
"1880","sujeto_6fce57c3","competitive","1","3",8
"1881","sujeto_6fce57c3","competitive","1","4",7
"1882","sujeto_6fce57c3","competitive","2","1",8
"1883","sujeto_6fce57c3","competitive","2","2",8
"1884","sujeto_6fce57c3","competitive","2","3",8
"1885","sujeto_6fce57c3","competitive","2","4",8
"1886","sujeto_6fce57c3","competitive","3","1",2
"1887","sujeto_6fce57c3","competitive","3","2",3
"1888","sujeto_6fce57c3","competitive","3","3",4
"1889","sujeto_6fce57c3","competitive","3","4",7
"1890","sujeto_6fce57c3","competitive","4","1",4
"1891","sujeto_6fce57c3","competitive","4","2",4
"1892","sujeto_6fce57c3","competitive","4","3",5
"1893","sujeto_6fce57c3","competitive","4","4",4
"1894","sujeto_6fce57c3","individual","1","4",1
"1895","sujeto_6fce57c3","individual","3","1",6
"1896","sujeto_6fce57c3","individual","3","2",5
"1897","sujeto_6fce57c3","individual","3","3",4
"1898","sujeto_6fce57c3","individual","3","4",1
"1899","sujeto_6fce57c3","individual","4","1",4
"1900","sujeto_6fce57c3","individual","4","2",4
"1901","sujeto_6fce57c3","individual","4","3",3
"1902","sujeto_6fce57c3","individual","4","4",3
"1903","sujeto_725769f0","competitive","1","2",8
"1904","sujeto_725769f0","competitive","1","3",8
"1905","sujeto_725769f0","competitive","1","4",7
"1906","sujeto_725769f0","competitive","2","1",2
"1907","sujeto_725769f0","competitive","2","2",7
"1908","sujeto_725769f0","competitive","2","3",8
"1909","sujeto_725769f0","competitive","2","4",8
"1910","sujeto_725769f0","competitive","3","1",3
"1911","sujeto_725769f0","competitive","3","2",7
"1912","sujeto_725769f0","competitive","3","3",8
"1913","sujeto_725769f0","competitive","3","4",8
"1914","sujeto_725769f0","competitive","4","1",2
"1915","sujeto_725769f0","competitive","4","2",1
"1916","sujeto_725769f0","competitive","4","3",7
"1917","sujeto_725769f0","competitive","4","4",8
"1918","sujeto_725769f0","individual","1","1",8
"1919","sujeto_725769f0","individual","1","4",1
"1920","sujeto_725769f0","individual","2","1",6
"1921","sujeto_725769f0","individual","2","2",1
"1922","sujeto_725769f0","individual","3","1",5
"1923","sujeto_725769f0","individual","3","2",1
"1924","sujeto_725769f0","individual","4","1",6
"1925","sujeto_725769f0","individual","4","2",7
"1926","sujeto_725769f0","individual","4","3",1
"1927","sujeto_72b8e12c","competitive","1","1",8
"1928","sujeto_72b8e12c","competitive","1","2",8
"1929","sujeto_72b8e12c","competitive","1","3",8
"1930","sujeto_72b8e12c","competitive","1","4",8
"1931","sujeto_72b8e12c","competitive","2","1",7
"1932","sujeto_72b8e12c","competitive","2","2",8
"1933","sujeto_72b8e12c","competitive","2","3",8
"1934","sujeto_72b8e12c","competitive","2","4",8
"1935","sujeto_72b8e12c","competitive","3","1",8
"1936","sujeto_72b8e12c","competitive","3","2",8
"1937","sujeto_72b8e12c","competitive","3","3",8
"1938","sujeto_72b8e12c","competitive","3","4",8
"1939","sujeto_72b8e12c","competitive","4","1",8
"1940","sujeto_72b8e12c","competitive","4","2",8
"1941","sujeto_72b8e12c","competitive","4","3",8
"1942","sujeto_72b8e12c","competitive","4","4",8
"1943","sujeto_72b8e12c","individual","2","1",1
"1944","sujeto_74a044c9","competitive","1","1",8
"1945","sujeto_74a044c9","competitive","1","2",6
"1946","sujeto_74a044c9","competitive","1","3",8
"1947","sujeto_74a044c9","competitive","1","4",7
"1948","sujeto_74a044c9","competitive","2","1",8
"1949","sujeto_74a044c9","competitive","2","2",8
"1950","sujeto_74a044c9","competitive","2","3",8
"1951","sujeto_74a044c9","competitive","2","4",8
"1952","sujeto_74a044c9","competitive","3","1",6
"1953","sujeto_74a044c9","competitive","3","2",8
"1954","sujeto_74a044c9","competitive","3","3",8
"1955","sujeto_74a044c9","competitive","3","4",8
"1956","sujeto_74a044c9","competitive","4","1",7
"1957","sujeto_74a044c9","competitive","4","2",8
"1958","sujeto_74a044c9","competitive","4","3",8
"1959","sujeto_74a044c9","competitive","4","4",8
"1960","sujeto_74a044c9","individual","1","2",2
"1961","sujeto_74a044c9","individual","1","4",1
"1962","sujeto_74a044c9","individual","3","1",2
"1963","sujeto_74a044c9","individual","4","1",1
"1964","sujeto_774f4a36","competitive","1","1",1
"1965","sujeto_774f4a36","competitive","1","2",7
"1966","sujeto_774f4a36","competitive","1","3",8
"1967","sujeto_774f4a36","competitive","1","4",8
"1968","sujeto_774f4a36","competitive","2","1",1
"1969","sujeto_774f4a36","competitive","2","2",8
"1970","sujeto_774f4a36","competitive","2","3",8
"1971","sujeto_774f4a36","competitive","2","4",8
"1972","sujeto_774f4a36","competitive","3","2",8
"1973","sujeto_774f4a36","competitive","3","3",7
"1974","sujeto_774f4a36","competitive","3","4",8
"1975","sujeto_774f4a36","competitive","4","2",8
"1976","sujeto_774f4a36","competitive","4","3",8
"1977","sujeto_774f4a36","competitive","4","4",8
"1978","sujeto_774f4a36","individual","1","1",7
"1979","sujeto_774f4a36","individual","1","2",1
"1980","sujeto_774f4a36","individual","2","1",7
"1981","sujeto_774f4a36","individual","3","1",8
"1982","sujeto_774f4a36","individual","3","3",1
"1983","sujeto_774f4a36","individual","4","1",8
"1984","sujeto_7ab61c9e","competitive","1","1",3
"1985","sujeto_7ab61c9e","competitive","1","2",4
"1986","sujeto_7ab61c9e","competitive","1","3",3
"1987","sujeto_7ab61c9e","competitive","1","4",5
"1988","sujeto_7ab61c9e","competitive","2","1",3
"1989","sujeto_7ab61c9e","competitive","2","2",3
"1990","sujeto_7ab61c9e","competitive","2","3",3
"1991","sujeto_7ab61c9e","competitive","2","4",3
"1992","sujeto_7ab61c9e","competitive","3","1",1
"1993","sujeto_7ab61c9e","competitive","3","2",5
"1994","sujeto_7ab61c9e","competitive","3","3",5
"1995","sujeto_7ab61c9e","competitive","3","4",4
"1996","sujeto_7ab61c9e","competitive","4","1",3
"1997","sujeto_7ab61c9e","competitive","4","2",2
"1998","sujeto_7ab61c9e","competitive","4","3",3
"1999","sujeto_7ab61c9e","competitive","4","4",3
"2000","sujeto_7ab61c9e","individual","1","1",2
"2001","sujeto_7ab61c9e","individual","1","2",1
"2002","sujeto_7ab61c9e","individual","1","3",2
"2003","sujeto_7ab61c9e","individual","1","4",1
"2004","sujeto_7ab61c9e","individual","2","1",3
"2005","sujeto_7ab61c9e","individual","2","2",3
"2006","sujeto_7ab61c9e","individual","2","3",2
"2007","sujeto_7ab61c9e","individual","2","4",3
"2008","sujeto_7ab61c9e","individual","3","1",5
"2009","sujeto_7ab61c9e","individual","3","3",1
"2010","sujeto_7ab61c9e","individual","3","4",2
"2011","sujeto_7ab61c9e","individual","4","1",3
"2012","sujeto_7ab61c9e","individual","4","2",4
"2013","sujeto_7ab61c9e","individual","4","3",3
"2014","sujeto_7ab61c9e","individual","4","4",3
"2015","sujeto_7b0e6648","competitive","1","1",3
"2016","sujeto_7b0e6648","competitive","1","2",7
"2017","sujeto_7b0e6648","competitive","1","3",6
"2018","sujeto_7b0e6648","competitive","1","4",8
"2019","sujeto_7b0e6648","competitive","2","1",7
"2020","sujeto_7b0e6648","competitive","2","2",8
"2021","sujeto_7b0e6648","competitive","2","3",8
"2022","sujeto_7b0e6648","competitive","2","4",6
"2023","sujeto_7b0e6648","competitive","3","1",8
"2024","sujeto_7b0e6648","competitive","3","2",7
"2025","sujeto_7b0e6648","competitive","3","3",6
"2026","sujeto_7b0e6648","competitive","3","4",8
"2027","sujeto_7b0e6648","competitive","4","1",5
"2028","sujeto_7b0e6648","competitive","4","2",7
"2029","sujeto_7b0e6648","competitive","4","3",8
"2030","sujeto_7b0e6648","competitive","4","4",8
"2031","sujeto_7b0e6648","individual","1","1",5
"2032","sujeto_7b0e6648","individual","1","2",1
"2033","sujeto_7b0e6648","individual","1","3",2
"2034","sujeto_7b0e6648","individual","2","1",1
"2035","sujeto_7b0e6648","individual","2","4",2
"2036","sujeto_7b0e6648","individual","3","2",1
"2037","sujeto_7b0e6648","individual","3","3",2
"2038","sujeto_7b0e6648","individual","4","1",3
"2039","sujeto_7b0e6648","individual","4","2",1
"2040","sujeto_7e1d6f1a","competitive","1","1",7
"2041","sujeto_7e1d6f1a","competitive","1","2",7
"2042","sujeto_7e1d6f1a","competitive","1","3",8
"2043","sujeto_7e1d6f1a","competitive","1","4",8
"2044","sujeto_7e1d6f1a","competitive","2","1",8
"2045","sujeto_7e1d6f1a","competitive","2","2",7
"2046","sujeto_7e1d6f1a","competitive","2","3",8
"2047","sujeto_7e1d6f1a","competitive","2","4",8
"2048","sujeto_7e1d6f1a","competitive","3","1",4
"2049","sujeto_7e1d6f1a","competitive","3","2",5
"2050","sujeto_7e1d6f1a","competitive","3","3",8
"2051","sujeto_7e1d6f1a","competitive","3","4",7
"2052","sujeto_7e1d6f1a","competitive","4","1",1
"2053","sujeto_7e1d6f1a","competitive","4","2",1
"2054","sujeto_7e1d6f1a","competitive","4","3",6
"2055","sujeto_7e1d6f1a","competitive","4","4",6
"2056","sujeto_7e1d6f1a","individual","1","1",1
"2057","sujeto_7e1d6f1a","individual","1","2",1
"2058","sujeto_7e1d6f1a","individual","2","2",1
"2059","sujeto_7e1d6f1a","individual","3","1",4
"2060","sujeto_7e1d6f1a","individual","3","2",3
"2061","sujeto_7e1d6f1a","individual","3","4",1
"2062","sujeto_7e1d6f1a","individual","4","1",7
"2063","sujeto_7e1d6f1a","individual","4","2",7
"2064","sujeto_7e1d6f1a","individual","4","3",1
"2065","sujeto_7e1d6f1a","individual","4","4",2
"2066","sujeto_80570e8a","competitive","1","1",8
"2067","sujeto_80570e8a","competitive","1","2",8
"2068","sujeto_80570e8a","competitive","1","3",8
"2069","sujeto_80570e8a","competitive","1","4",8
"2070","sujeto_80570e8a","competitive","2","1",8
"2071","sujeto_80570e8a","competitive","2","2",8
"2072","sujeto_80570e8a","competitive","2","3",8
"2073","sujeto_80570e8a","competitive","2","4",8
"2074","sujeto_80570e8a","competitive","3","1",8
"2075","sujeto_80570e8a","competitive","3","2",8
"2076","sujeto_80570e8a","competitive","3","3",8
"2077","sujeto_80570e8a","competitive","3","4",8
"2078","sujeto_80570e8a","competitive","4","1",8
"2079","sujeto_80570e8a","competitive","4","2",8
"2080","sujeto_80570e8a","competitive","4","3",8
"2081","sujeto_80570e8a","competitive","4","4",8
"2082","sujeto_80f4d7da","competitive","1","1",7
"2083","sujeto_80f4d7da","competitive","1","2",8
"2084","sujeto_80f4d7da","competitive","1","3",7
"2085","sujeto_80f4d7da","competitive","1","4",8
"2086","sujeto_80f4d7da","competitive","2","1",7
"2087","sujeto_80f4d7da","competitive","2","2",8
"2088","sujeto_80f4d7da","competitive","2","3",8
"2089","sujeto_80f4d7da","competitive","2","4",8
"2090","sujeto_80f4d7da","competitive","3","1",7
"2091","sujeto_80f4d7da","competitive","3","2",8
"2092","sujeto_80f4d7da","competitive","3","3",7
"2093","sujeto_80f4d7da","competitive","3","4",8
"2094","sujeto_80f4d7da","competitive","4","1",4
"2095","sujeto_80f4d7da","competitive","4","2",6
"2096","sujeto_80f4d7da","competitive","4","3",8
"2097","sujeto_80f4d7da","competitive","4","4",8
"2098","sujeto_80f4d7da","individual","1","1",1
"2099","sujeto_80f4d7da","individual","2","1",1
"2100","sujeto_80f4d7da","individual","3","1",1
"2101","sujeto_80f4d7da","individual","3","3",1
"2102","sujeto_80f4d7da","individual","4","1",4
"2103","sujeto_80f4d7da","individual","4","2",2
"2104","sujeto_85db03a2","competitive","1","1",8
"2105","sujeto_85db03a2","competitive","1","2",8
"2106","sujeto_85db03a2","competitive","1","3",8
"2107","sujeto_85db03a2","competitive","1","4",8
"2108","sujeto_85db03a2","competitive","2","1",8
"2109","sujeto_85db03a2","competitive","2","2",7
"2110","sujeto_85db03a2","competitive","2","3",8
"2111","sujeto_85db03a2","competitive","2","4",7
"2112","sujeto_85db03a2","competitive","3","1",7
"2113","sujeto_85db03a2","competitive","3","2",7
"2114","sujeto_85db03a2","competitive","3","3",7
"2115","sujeto_85db03a2","competitive","3","4",7
"2116","sujeto_85db03a2","competitive","4","1",8
"2117","sujeto_85db03a2","competitive","4","2",8
"2118","sujeto_85db03a2","competitive","4","3",7
"2119","sujeto_85db03a2","competitive","4","4",8
"2120","sujeto_85db03a2","individual","2","2",1
"2121","sujeto_85db03a2","individual","3","2",1
"2122","sujeto_85db03a2","individual","3","3",1
"2123","sujeto_85db03a2","individual","3","4",1
"2124","sujeto_85db03a2","individual","4","3",1
"2125","sujeto_8932899d","competitive","1","1",8
"2126","sujeto_8932899d","competitive","1","2",8
"2127","sujeto_8932899d","competitive","1","3",8
"2128","sujeto_8932899d","competitive","1","4",8
"2129","sujeto_8932899d","competitive","2","1",8
"2130","sujeto_8932899d","competitive","2","2",8
"2131","sujeto_8932899d","competitive","2","3",8
"2132","sujeto_8932899d","competitive","2","4",8
"2133","sujeto_8932899d","competitive","3","1",8
"2134","sujeto_8932899d","competitive","3","2",8
"2135","sujeto_8932899d","competitive","3","3",8
"2136","sujeto_8932899d","competitive","3","4",8
"2137","sujeto_8932899d","competitive","4","1",8
"2138","sujeto_8932899d","competitive","4","2",8
"2139","sujeto_8932899d","competitive","4","3",7
"2140","sujeto_8932899d","competitive","4","4",8
"2141","sujeto_8932899d","individual","4","3",1
"2142","sujeto_8e872371","competitive","1","1",8
"2143","sujeto_8e872371","competitive","1","2",8
"2144","sujeto_8e872371","competitive","1","3",8
"2145","sujeto_8e872371","competitive","1","4",8
"2146","sujeto_8e872371","competitive","2","1",7
"2147","sujeto_8e872371","competitive","2","2",8
"2148","sujeto_8e872371","competitive","2","3",8
"2149","sujeto_8e872371","competitive","2","4",8
"2150","sujeto_8e872371","competitive","3","2",1
"2151","sujeto_8e872371","competitive","3","3",2
"2152","sujeto_8e872371","competitive","3","4",5
"2153","sujeto_8e872371","competitive","4","4",2
"2154","sujeto_8e872371","individual","2","1",1
"2155","sujeto_8e872371","individual","3","1",8
"2156","sujeto_8e872371","individual","3","2",7
"2157","sujeto_8e872371","individual","3","3",6
"2158","sujeto_8e872371","individual","3","4",3
"2159","sujeto_8e872371","individual","4","1",8
"2160","sujeto_8e872371","individual","4","2",8
"2161","sujeto_8e872371","individual","4","3",8
"2162","sujeto_8e872371","individual","4","4",6
"2163","sujeto_96083b42","competitive","1","1",7
"2164","sujeto_96083b42","competitive","1","2",8
"2165","sujeto_96083b42","competitive","1","3",7
"2166","sujeto_96083b42","competitive","1","4",8
"2167","sujeto_96083b42","competitive","2","1",7
"2168","sujeto_96083b42","competitive","2","2",8
"2169","sujeto_96083b42","competitive","2","3",7
"2170","sujeto_96083b42","competitive","2","4",7
"2171","sujeto_96083b42","competitive","3","1",7
"2172","sujeto_96083b42","competitive","3","2",7
"2173","sujeto_96083b42","competitive","3","3",8
"2174","sujeto_96083b42","competitive","3","4",8
"2175","sujeto_96083b42","competitive","4","1",8
"2176","sujeto_96083b42","competitive","4","2",8
"2177","sujeto_96083b42","competitive","4","3",8
"2178","sujeto_96083b42","competitive","4","4",8
"2179","sujeto_96083b42","individual","1","1",1
"2180","sujeto_96083b42","individual","1","3",1
"2181","sujeto_96083b42","individual","2","1",1
"2182","sujeto_96083b42","individual","2","3",1
"2183","sujeto_96083b42","individual","2","4",1
"2184","sujeto_96083b42","individual","3","1",1
"2185","sujeto_96083b42","individual","3","2",1
"2186","sujeto_9ae17e76","competitive","1","1",8
"2187","sujeto_9ae17e76","competitive","1","2",8
"2188","sujeto_9ae17e76","competitive","1","3",8
"2189","sujeto_9ae17e76","competitive","1","4",8
"2190","sujeto_9ae17e76","competitive","2","1",8
"2191","sujeto_9ae17e76","competitive","2","2",8
"2192","sujeto_9ae17e76","competitive","2","3",8
"2193","sujeto_9ae17e76","competitive","2","4",8
"2194","sujeto_9ae17e76","competitive","3","1",6
"2195","sujeto_9ae17e76","competitive","3","2",7
"2196","sujeto_9ae17e76","competitive","3","3",5
"2197","sujeto_9ae17e76","competitive","3","4",8
"2198","sujeto_9ae17e76","competitive","4","1",4
"2199","sujeto_9ae17e76","competitive","4","2",7
"2200","sujeto_9ae17e76","competitive","4","3",7
"2201","sujeto_9ae17e76","competitive","4","4",6
"2202","sujeto_9ae17e76","individual","3","1",2
"2203","sujeto_9ae17e76","individual","3","2",1
"2204","sujeto_9ae17e76","individual","3","3",3
"2205","sujeto_9ae17e76","individual","4","1",4
"2206","sujeto_9ae17e76","individual","4","2",1
"2207","sujeto_9ae17e76","individual","4","3",1
"2208","sujeto_9ae17e76","individual","4","4",2
"2209","sujeto_9d0bd287","competitive","1","1",8
"2210","sujeto_9d0bd287","competitive","1","2",8
"2211","sujeto_9d0bd287","competitive","1","3",8
"2212","sujeto_9d0bd287","competitive","1","4",8
"2213","sujeto_9d0bd287","competitive","2","1",8
"2214","sujeto_9d0bd287","competitive","2","2",8
"2215","sujeto_9d0bd287","competitive","2","3",7
"2216","sujeto_9d0bd287","competitive","2","4",8
"2217","sujeto_9d0bd287","competitive","3","1",8
"2218","sujeto_9d0bd287","competitive","3","2",8
"2219","sujeto_9d0bd287","competitive","3","3",8
"2220","sujeto_9d0bd287","competitive","3","4",8
"2221","sujeto_9d0bd287","competitive","4","1",8
"2222","sujeto_9d0bd287","competitive","4","2",8
"2223","sujeto_9d0bd287","competitive","4","3",8
"2224","sujeto_9d0bd287","competitive","4","4",8
"2225","sujeto_9d0bd287","individual","2","3",1
"2226","sujeto_9d7bb9e1","competitive","1","1",8
"2227","sujeto_9d7bb9e1","competitive","1","2",8
"2228","sujeto_9d7bb9e1","competitive","1","3",8
"2229","sujeto_9d7bb9e1","competitive","1","4",8
"2230","sujeto_9d7bb9e1","competitive","2","1",8
"2231","sujeto_9d7bb9e1","competitive","2","2",8
"2232","sujeto_9d7bb9e1","competitive","2","3",8
"2233","sujeto_9d7bb9e1","competitive","2","4",8
"2234","sujeto_9d7bb9e1","competitive","3","1",8
"2235","sujeto_9d7bb9e1","competitive","3","2",8
"2236","sujeto_9d7bb9e1","competitive","3","3",8
"2237","sujeto_9d7bb9e1","competitive","3","4",8
"2238","sujeto_9d7bb9e1","competitive","4","1",8
"2239","sujeto_9d7bb9e1","competitive","4","2",8
"2240","sujeto_9d7bb9e1","competitive","4","3",8
"2241","sujeto_9d7bb9e1","competitive","4","4",7
"2242","sujeto_9d7bb9e1","individual","4","4",1
"2243","sujeto_a90bad1a","competitive","1","1",3
"2244","sujeto_a90bad1a","competitive","1","2",8
"2245","sujeto_a90bad1a","competitive","1","3",8
"2246","sujeto_a90bad1a","competitive","1","4",8
"2247","sujeto_a90bad1a","competitive","2","1",1
"2248","sujeto_a90bad1a","competitive","2","2",4
"2249","sujeto_a90bad1a","competitive","2","3",8
"2250","sujeto_a90bad1a","competitive","2","4",8
"2251","sujeto_a90bad1a","competitive","3","1",1
"2252","sujeto_a90bad1a","competitive","3","2",1
"2253","sujeto_a90bad1a","competitive","3","3",7
"2254","sujeto_a90bad1a","competitive","3","4",7
"2255","sujeto_a90bad1a","competitive","4","1",1
"2256","sujeto_a90bad1a","competitive","4","3",2
"2257","sujeto_a90bad1a","competitive","4","4",6
"2258","sujeto_a90bad1a","individual","1","1",5
"2259","sujeto_a90bad1a","individual","2","1",7
"2260","sujeto_a90bad1a","individual","2","2",4
"2261","sujeto_a90bad1a","individual","3","1",7
"2262","sujeto_a90bad1a","individual","3","2",7
"2263","sujeto_a90bad1a","individual","3","3",1
"2264","sujeto_a90bad1a","individual","3","4",1
"2265","sujeto_a90bad1a","individual","4","1",7
"2266","sujeto_a90bad1a","individual","4","2",8
"2267","sujeto_a90bad1a","individual","4","3",6
"2268","sujeto_a90bad1a","individual","4","4",2
"2269","sujeto_acaff5ce","competitive","1","1",7
"2270","sujeto_acaff5ce","competitive","1","2",5
"2271","sujeto_acaff5ce","competitive","1","3",7
"2272","sujeto_acaff5ce","competitive","1","4",7
"2273","sujeto_acaff5ce","competitive","2","1",7
"2274","sujeto_acaff5ce","competitive","2","2",8
"2275","sujeto_acaff5ce","competitive","2","3",8
"2276","sujeto_acaff5ce","competitive","2","4",7
"2277","sujeto_acaff5ce","competitive","3","1",7
"2278","sujeto_acaff5ce","competitive","3","2",8
"2279","sujeto_acaff5ce","competitive","3","3",7
"2280","sujeto_acaff5ce","competitive","3","4",7
"2281","sujeto_acaff5ce","competitive","4","1",7
"2282","sujeto_acaff5ce","competitive","4","2",7
"2283","sujeto_acaff5ce","competitive","4","3",7
"2284","sujeto_acaff5ce","competitive","4","4",7
"2285","sujeto_acaff5ce","individual","1","1",1
"2286","sujeto_acaff5ce","individual","1","2",3
"2287","sujeto_acaff5ce","individual","1","3",1
"2288","sujeto_acaff5ce","individual","1","4",1
"2289","sujeto_acaff5ce","individual","2","1",1
"2290","sujeto_acaff5ce","individual","2","4",1
"2291","sujeto_acaff5ce","individual","3","1",1
"2292","sujeto_acaff5ce","individual","3","3",1
"2293","sujeto_acaff5ce","individual","3","4",1
"2294","sujeto_acaff5ce","individual","4","1",1
"2295","sujeto_acaff5ce","individual","4","2",1
"2296","sujeto_acaff5ce","individual","4","3",1
"2297","sujeto_acaff5ce","individual","4","4",1
"2298","sujeto_b3dd3930","competitive","1","1",8
"2299","sujeto_b3dd3930","competitive","1","2",8
"2300","sujeto_b3dd3930","competitive","1","3",8
"2301","sujeto_b3dd3930","competitive","1","4",7
"2302","sujeto_b3dd3930","competitive","2","1",8
"2303","sujeto_b3dd3930","competitive","2","2",7
"2304","sujeto_b3dd3930","competitive","2","3",8
"2305","sujeto_b3dd3930","competitive","2","4",8
"2306","sujeto_b3dd3930","competitive","3","1",8
"2307","sujeto_b3dd3930","competitive","3","2",8
"2308","sujeto_b3dd3930","competitive","3","3",8
"2309","sujeto_b3dd3930","competitive","3","4",8
"2310","sujeto_b3dd3930","competitive","4","1",8
"2311","sujeto_b3dd3930","competitive","4","2",8
"2312","sujeto_b3dd3930","competitive","4","3",8
"2313","sujeto_b3dd3930","competitive","4","4",8
"2314","sujeto_b3dd3930","individual","2","2",1
"2315","sujeto_b7fbb303","competitive","1","1",4
"2316","sujeto_b7fbb303","competitive","1","2",6
"2317","sujeto_b7fbb303","competitive","1","3",8
"2318","sujeto_b7fbb303","competitive","1","4",8
"2319","sujeto_b7fbb303","competitive","2","2",7
"2320","sujeto_b7fbb303","competitive","2","3",8
"2321","sujeto_b7fbb303","competitive","2","4",8
"2322","sujeto_b7fbb303","competitive","3","1",1
"2323","sujeto_b7fbb303","competitive","3","2",4
"2324","sujeto_b7fbb303","competitive","3","3",8
"2325","sujeto_b7fbb303","competitive","3","4",7
"2326","sujeto_b7fbb303","competitive","4","1",1
"2327","sujeto_b7fbb303","competitive","4","2",1
"2328","sujeto_b7fbb303","competitive","4","3",8
"2329","sujeto_b7fbb303","competitive","4","4",8
"2330","sujeto_b7fbb303","individual","1","1",4
"2331","sujeto_b7fbb303","individual","1","2",2
"2332","sujeto_b7fbb303","individual","2","1",8
"2333","sujeto_b7fbb303","individual","2","2",1
"2334","sujeto_b7fbb303","individual","3","1",7
"2335","sujeto_b7fbb303","individual","3","2",4
"2336","sujeto_b7fbb303","individual","3","4",1
"2337","sujeto_b7fbb303","individual","4","1",7
"2338","sujeto_b7fbb303","individual","4","2",7
"2339","sujeto_c21b1e4c","competitive","4","1",1
"2340","sujeto_c21b1e4c","competitive","4","2",1
"2341","sujeto_c21b1e4c","competitive","4","3",1
"2342","sujeto_c21b1e4c","individual","1","1",6
"2343","sujeto_c21b1e4c","individual","1","2",7
"2344","sujeto_c21b1e4c","individual","1","3",6
"2345","sujeto_c21b1e4c","individual","1","4",7
"2346","sujeto_c21b1e4c","individual","2","1",6
"2347","sujeto_c21b1e4c","individual","2","2",5
"2348","sujeto_c21b1e4c","individual","2","3",7
"2349","sujeto_c21b1e4c","individual","2","4",6
"2350","sujeto_c21b1e4c","individual","3","1",8
"2351","sujeto_c21b1e4c","individual","3","2",6
"2352","sujeto_c21b1e4c","individual","3","3",6
"2353","sujeto_c21b1e4c","individual","3","4",8
"2354","sujeto_c21b1e4c","individual","4","1",7
"2355","sujeto_c21b1e4c","individual","4","2",7
"2356","sujeto_c21b1e4c","individual","4","3",7
"2357","sujeto_c21b1e4c","individual","4","4",6
"2358","sujeto_c28223ba","competitive","1","1",4
"2359","sujeto_c28223ba","competitive","1","2",5
